Name,Type,Master,X,Y
reconstruction/sum/g14289,inst,AOI22xp5_ASAP7_75t_L,66.69,66.096
reconstruction/sum/g14290,inst,AOI22xp5_ASAP7_75t_SL,69.714,65.826
reconstruction/sum/g14291,inst,AOI22xp5_ASAP7_75t_L,70.686,62.856
reconstruction/sum/g14292,inst,AOI22xp5_ASAP7_75t_SL,69.876,63.396
reconstruction/sum/g14293,inst,AOI22x1_ASAP7_75t_SL,68.31,61.506
reconstruction/sum/g14294,inst,AOI22xp5_ASAP7_75t_SL,67.5,66.366
reconstruction/sum/g14295,inst,AOI22xp5_ASAP7_75t_SL,67.77,61.506
reconstruction/sum/g14296,inst,AOI22xp5_ASAP7_75t_SL,70.47,64.746
reconstruction/sum/g14297,inst,AOI22xp5_ASAP7_75t_SL,70.146,65.016
reconstruction/sum/g14299,inst,AOI22xp5_ASAP7_75t_SL,69.012,59.886
reconstruction/sum/g14301,inst,AOI22xp5_ASAP7_75t_SL,70.254,65.286
reconstruction/sum/g14303,inst,AOI22xp5_ASAP7_75t_SL,71.01,64.746
reconstruction/sum/g14304,inst,AOI22xp5_ASAP7_75t_SL,69.066,61.506
reconstruction/sum/g14305,inst,AOI22xp5_ASAP7_75t_SL,70.254,61.236
reconstruction/sum/g14307,inst,AOI22xp5_ASAP7_75t_SL,71.118,60.156
reconstruction/sum/g14308,inst,AOI22x1_ASAP7_75t_SL,70.038,60.156
reconstruction/sum/g14310,inst,AOI22xp5_ASAP7_75t_SL,72.522,61.776
reconstruction/sum/g14312,inst,AOI22xp5_ASAP7_75t_SL,72.414,61.236
reconstruction/sum/g14313,inst,AOI22x1_ASAP7_75t_SL,68.31,61.236
reconstruction/sum/g14314,inst,AOI22xp5_ASAP7_75t_SL,71.226,60.696
reconstruction/sum/g14315,inst,AOI22xp5_ASAP7_75t_SL,66.906,60.156
reconstruction/sum/g14316,inst,AOI22x1_ASAP7_75t_SL,69.66,60.696
reconstruction/sum/g14317,inst,AOI22x1_ASAP7_75t_L,67.878,60.696
reconstruction/sum/g14318,inst,AOI22xp5_ASAP7_75t_L,67.5,64.476
reconstruction/sum/g14320,inst,NAND2xp5_ASAP7_75t_SL,125.874,98.226
reconstruction/sum/g14324,inst,NAND2xp5_ASAP7_75t_L,126.36,97.416
reconstruction/sum/g14325,inst,NOR2xp33_ASAP7_75t_SL,125.604,97.146
reconstruction/sum/g14326,inst,NAND2x1_ASAP7_75t_SL,70.686,60.696
reconstruction/sum/g14327,inst,NAND2xp5_ASAP7_75t_SL,69.228,60.696
reconstruction/sum/g14328,inst,NOR3x1_ASAP7_75t_SL,67.014,55.836
reconstruction/sum/g14330,inst,NOR3x1_ASAP7_75t_SL,66.42,55.836
reconstruction/sum/g14331,inst,AND2x6_ASAP7_75t_SL,68.31,58.536
reconstruction/sum/g14333,inst,NAND2xp5_ASAP7_75t_SL,125.658,97.416
reconstruction/sum/g14334,inst,NAND2xp5_ASAP7_75t_SL,125.28,97.956
reconstruction/sum/g14335,inst,NAND2x1p5_ASAP7_75t_SL,70.794,61.506
reconstruction/sum/g14336,inst,NAND2xp5_ASAP7_75t_SL,69.714,62.046
reconstruction/sum/g14337,inst,NAND2xp5_ASAP7_75t_SL,70.254,61.776
reconstruction/sum/g14338,inst,NAND2xp5_ASAP7_75t_SL,69.93,62.046
reconstruction/sum/g14339,inst,NAND2x1_ASAP7_75t_SL,68.094,60.426
reconstruction/sum/g14340,inst,NAND2xp5_ASAP7_75t_SL,69.012,60.696
reconstruction/sum/g14341,inst,NAND2xp5_ASAP7_75t_SL,67.878,59.346
reconstruction/sum/g14343,inst,INVx2_ASAP7_75t_SL,68.31,58.266
reconstruction/sum/g14344,inst,NAND2xp33_ASAP7_75t_L,69.336,56.916
reconstruction/sum/g14345,inst,NOR2xp33_ASAP7_75t_SL,125.982,96.336
reconstruction/sum/g14348,inst,NAND2xp5_ASAP7_75t_SL,126.036,96.606
reconstruction/sum/g14349,inst,OAI22xp5_ASAP7_75t_SL,125.01,96.336
reconstruction/sum/g14350,inst,OAI22xp5_ASAP7_75t_SL,125.226,96.876
reconstruction/sum/g14351,inst,NOR2xp33_ASAP7_75t_SL,67.122,55.296
reconstruction/sum/g14352,inst,NAND2xp5_ASAP7_75t_SL,125.496,96.336
reconstruction/sum/g14353,inst,NOR2xp33_ASAP7_75t_SL,125.712,96.876
reconstruction/sum/g14355,inst,AOI21xp5_ASAP7_75t_L,125.226,97.686
reconstruction/sum/g14359,inst,OAI21xp33_ASAP7_75t_R,125.766,96.066
reconstruction/sum/g14360,inst,NOR2x1p5_ASAP7_75t_L,125.064,97.146
reconstruction/sum/g14361,inst,INVx1_ASAP7_75t_L,125.658,96.606
reconstruction/sum/g14362,inst,INVx1_ASAP7_75t_L,125.118,96.066
reconstruction/sum/g14363,inst,AOI22xp5_ASAP7_75t_R,126.144,95.526
reconstruction/sum/g14364,inst,AOI22xp5_ASAP7_75t_SL,125.604,95.796
reconstruction/sum/g14365,inst,OAI22xp5_ASAP7_75t_SL,124.848,95.526
reconstruction/sum/g14366,inst,NAND2xp5_ASAP7_75t_L,125.388,96.066
reconstruction/sum/g14369,inst,NOR2xp33_ASAP7_75t_SL,123.822,96.066
reconstruction/sum/g14371,inst,NAND2x2_ASAP7_75t_SL,120.042,83.376
reconstruction/sum/g14372,inst,NOR2xp67_ASAP7_75t_L,121.986,101.466
reconstruction/sum/g14373,inst,NAND2xp33_ASAP7_75t_SL,123.174,96.336
reconstruction/sum/g14375,inst,NOR5xp2_ASAP7_75t_SL,113.832,61.506
reconstruction/sum/g14377,inst,OAI321xp33_ASAP7_75t_SL,65.718,55.296
reconstruction/sum/g14378,inst,OAI221xp5_ASAP7_75t_SL,109.134,58.806
reconstruction/sum/g14379,inst,OAI221xp5_ASAP7_75t_SL,108.378,59.346
reconstruction/sum/g14380,inst,OAI221xp5_ASAP7_75t_SL,110.43,58.806
reconstruction/sum/g14382,inst,OAI221xp5_ASAP7_75t_SL,110.592,58.266
reconstruction/sum/g14383,inst,OAI221xp5_ASAP7_75t_SL,113.616,53.136
reconstruction/sum/g14384,inst,OAI221xp5_ASAP7_75t_SL,109.026,59.346
reconstruction/sum/g14385,inst,OAI221xp5_ASAP7_75t_SL,109.728,58.806
reconstruction/sum/g14386,inst,OAI221xp5_ASAP7_75t_SL,113.13,58.536
reconstruction/sum/g14387,inst,OAI221xp5_ASAP7_75t_SL,106.11,58.266
reconstruction/sum/g14388,inst,OAI221xp5_ASAP7_75t_SL,113.238,54.486
reconstruction/sum/g14389,inst,OAI221xp5_ASAP7_75t_SL,113.346,57.456
reconstruction/sum/g14390,inst,OAI221xp5_ASAP7_75t_SL,110.646,59.346
reconstruction/sum/g14391,inst,OAI221xp5_ASAP7_75t_SL,110.052,58.266
reconstruction/sum/g14392,inst,OAI221xp5_ASAP7_75t_SL,111.078,58.536
reconstruction/sum/g14393,inst,OAI221xp5_ASAP7_75t_SL,112.698,55.296
reconstruction/sum/g14394,inst,OAI221xp5_ASAP7_75t_SL,113.292,59.616
reconstruction/sum/g14395,inst,OAI221xp5_ASAP7_75t_SL,117.126,54.486
reconstruction/sum/g14396,inst,OAI221xp5_ASAP7_75t_SL,111.78,60.966
reconstruction/sum/g14397,inst,OAI221xp5_ASAP7_75t_SL,111.726,56.646
reconstruction/sum/g14398,inst,OAI221xp5_ASAP7_75t_SL,112.698,57.726
reconstruction/sum/g14399,inst,OAI221xp5_ASAP7_75t_SL,117.936,55.836
reconstruction/sum/g14400,inst,OAI221xp5_ASAP7_75t_SL,118.53,54.756
reconstruction/sum/g14401,inst,OAI221xp5_ASAP7_75t_SL,116.424,59.616
reconstruction/sum/g14402,inst,OAI221xp5_ASAP7_75t_SL,118.638,56.376
reconstruction/sum/g14403,inst,OAI221xp5_ASAP7_75t_SL,118.152,59.616
reconstruction/sum/g14404,inst,OAI221xp5_ASAP7_75t_SL,113.292,58.266
reconstruction/sum/g14405,inst,OAI221xp5_ASAP7_75t_SL,117.234,57.186
reconstruction/sum/g14406,inst,OAI221xp5_ASAP7_75t_SL,111.24,57.186
reconstruction/sum/g14407,inst,OAI221xp5_ASAP7_75t_SL,116.91,56.916
reconstruction/sum/g14408,inst,OAI221xp5_ASAP7_75t_SL,108.918,59.886
reconstruction/sum/g14409,inst,OAI221xp5_ASAP7_75t_SL,108.324,58.806
reconstruction/sum/g14410,inst,OAI221xp5_ASAP7_75t_SL,110.7,60.426
reconstruction/sum/g14411,inst,OAI22xp5_ASAP7_75t_R,114.156,63.126
reconstruction/sum/g14412,inst,OAI22xp5_ASAP7_75t_L,114.156,63.396
reconstruction/sum/g14413,inst,AOI22xp33_ASAP7_75t_R,113.616,48.816
reconstruction/sum/g14414,inst,AOI22xp33_ASAP7_75t_R,112.428,54.486
reconstruction/sum/g14415,inst,AOI22xp33_ASAP7_75t_R,113.4,51.786
reconstruction/sum/g14416,inst,AOI22xp33_ASAP7_75t_R,113.508,52.596
reconstruction/sum/g14417,inst,AOI22xp33_ASAP7_75t_R,114.048,45.576
reconstruction/sum/g14418,inst,AOI22xp33_ASAP7_75t_R,111.51,54.216
reconstruction/sum/g14419,inst,AOI22xp33_ASAP7_75t_R,113.4,52.326
reconstruction/sum/g14420,inst,AOI22xp33_ASAP7_75t_R,114.264,49.086
reconstruction/sum/g14421,inst,AOI22xp33_ASAP7_75t_R,110.43,55.296
reconstruction/sum/g14422,inst,AOI22xp33_ASAP7_75t_R,118.206,47.466
reconstruction/sum/g14423,inst,AOI22xp33_ASAP7_75t_R,113.184,50.706
reconstruction/sum/g14424,inst,AOI22xp33_ASAP7_75t_R,114.102,45.306
reconstruction/sum/g14425,inst,AOI22xp33_ASAP7_75t_R,112.86,54.216
reconstruction/sum/g14426,inst,AOI22xp33_ASAP7_75t_R,113.778,49.896
reconstruction/sum/g14427,inst,AOI22xp33_ASAP7_75t_R,112.644,53.946
reconstruction/sum/g14428,inst,AOI22xp33_ASAP7_75t_R,112.212,53.676
reconstruction/sum/g14429,inst,AOI22xp33_ASAP7_75t_R,113.886,46.116
reconstruction/sum/g14430,inst,AOI22xp33_ASAP7_75t_R,112.428,52.866
reconstruction/sum/g14431,inst,AOI22xp33_ASAP7_75t_R,113.238,55.566
reconstruction/sum/g14432,inst,AOI22xp33_ASAP7_75t_R,113.886,48.276
reconstruction/sum/g14433,inst,AOI22xp33_ASAP7_75t_R,112.59,55.026
reconstruction/sum/g14434,inst,AOI22xp33_ASAP7_75t_R,118.746,46.386
reconstruction/sum/g14435,inst,AOI22xp33_ASAP7_75t_R,118.638,49.626
reconstruction/sum/g14436,inst,AOI22xp33_ASAP7_75t_R,117.99,47.196
reconstruction/sum/g14437,inst,AOI22xp33_ASAP7_75t_R,118.098,49.086
reconstruction/sum/g14438,inst,AOI22xp33_ASAP7_75t_R,117.234,52.866
reconstruction/sum/g14439,inst,AOI22xp33_ASAP7_75t_R,117.45,54.216
reconstruction/sum/g14440,inst,AOI22xp33_ASAP7_75t_R,112.644,51.786
reconstruction/sum/g14441,inst,AOI22xp33_ASAP7_75t_R,116.694,54.216
reconstruction/sum/g14442,inst,AOI22xp33_ASAP7_75t_R,109.998,55.566
reconstruction/sum/g14443,inst,AOI22xp33_ASAP7_75t_R,112.536,54.756
reconstruction/sum/g14444,inst,AOI22xp33_ASAP7_75t_R,113.724,45.036
reconstruction/sum/g14446,inst,AOI31xp33_ASAP7_75t_R,65.178,55.296
reconstruction/sum/g14447,inst,AOI211xp5_ASAP7_75t_SL,114.264,61.776
reconstruction/sum/g14448,inst,NAND3xp33_ASAP7_75t_R,65.88,55.566
reconstruction/sum/g14452,inst,NAND3xp33_ASAP7_75t_R,69.552,55.566
reconstruction/sum/g14453,inst,OR2x2_ASAP7_75t_L,71.01,55.296
reconstruction/sum/g14454,inst,OR2x2_ASAP7_75t_L,70.578,55.296
reconstruction/sum/g14456,inst,NOR4xp25_ASAP7_75t_R,111.834,61.506
reconstruction/sum/g14458,inst,NAND3xp33_ASAP7_75t_L,70.524,55.026
reconstruction/sum/g14460,inst,NOR2xp33_ASAP7_75t_L,65.556,55.836
reconstruction/sum/g14461,inst,NOR2xp33_ASAP7_75t_SL,114.75,61.776
reconstruction/sum/g14462,inst,NAND2xp33_ASAP7_75t_L,70.2,55.026
reconstruction/sum/g14465,inst,NOR2xp33_ASAP7_75t_R,65.178,55.566
reconstruction/sum/g14466,inst,NAND2xp33_ASAP7_75t_SL,118.422,63.126
reconstruction/sum/g14468,inst,INVxp33_ASAP7_75t_R,109.026,59.076
reconstruction/sum/g14469,inst,INVxp33_ASAP7_75t_R,109.296,59.076
reconstruction/sum/g14470,inst,INVxp33_ASAP7_75t_R,111.294,56.646
reconstruction/sum/g14471,inst,INVxp33_ASAP7_75t_R,110.808,57.726
reconstruction/sum/g14474,inst,INVxp33_ASAP7_75t_R,109.296,59.886
reconstruction/sum/g14475,inst,INVxp33_ASAP7_75t_R,110.052,57.456
reconstruction/sum/g14477,inst,INVxp33_ASAP7_75t_R,111.078,57.726
reconstruction/sum/g14478,inst,INVxp33_ASAP7_75t_R,109.728,58.536
reconstruction/sum/g14480,inst,INVxp33_ASAP7_75t_R,108.594,58.536
reconstruction/sum/g14481,inst,INVxp33_ASAP7_75t_R,114.426,52.596
reconstruction/sum/g14484,inst,INVxp33_ASAP7_75t_R,109.944,58.536
reconstruction/sum/g14486,inst,INVxp33_ASAP7_75t_R,111.024,58.806
reconstruction/sum/g14487,inst,INVxp33_ASAP7_75t_R,111.348,57.726
reconstruction/sum/g14488,inst,INVxp33_ASAP7_75t_R,113.454,59.076
reconstruction/sum/g14489,inst,INVxp33_ASAP7_75t_R,113.67,59.616
reconstruction/sum/g14490,inst,INVxp33_ASAP7_75t_R,113.238,52.866
reconstruction/sum/g14492,inst,INVxp33_ASAP7_75t_R,113.022,54.756
reconstruction/sum/g14493,inst,INVxp33_ASAP7_75t_R,110.7,59.076
reconstruction/sum/g14494,inst,INVxp33_ASAP7_75t_R,113.67,52.866
reconstruction/sum/g14495,inst,INVxp33_ASAP7_75t_R,113.508,54.216
reconstruction/sum/g14496,inst,INVxp33_ASAP7_75t_R,109.242,58.266
reconstruction/sum/g14497,inst,INVxp33_ASAP7_75t_R,109.026,59.616
reconstruction/sum/g14506,inst,INVxp33_ASAP7_75t_R,108.54,59.076
reconstruction/sum/g14507,inst,INVxp33_ASAP7_75t_R,108.216,59.346
reconstruction/sum/g14511,inst,INVxp33_ASAP7_75t_R,111.618,56.916
reconstruction/sum/g14512,inst,INVxp33_ASAP7_75t_R,113.13,57.996
reconstruction/sum/g14513,inst,INVxp33_ASAP7_75t_R,112.86,55.566
reconstruction/sum/g14517,inst,INVxp33_ASAP7_75t_R,108.324,58.536
reconstruction/sum/g14519,inst,INVxp33_ASAP7_75t_R,113.238,57.186
reconstruction/sum/g14520,inst,INVxp33_ASAP7_75t_R,113.4,56.646
reconstruction/sum/g14521,inst,INVxp33_ASAP7_75t_R,111.834,56.916
reconstruction/sum/g14523,inst,INVxp33_ASAP7_75t_R,111.726,60.426
reconstruction/sum/g14524,inst,INVxp33_ASAP7_75t_R,112.86,57.186
reconstruction/sum/g14525,inst,INVxp33_ASAP7_75t_R,110.484,58.536
reconstruction/sum/g14526,inst,INVxp33_ASAP7_75t_R,111.078,60.426
reconstruction/sum/g14527,inst,INVxp33_ASAP7_75t_R,113.184,54.756
reconstruction/sum/g14530,inst,INVxp33_ASAP7_75t_R,111.024,59.616
reconstruction/sum/g2,inst,XNOR2x2_ASAP7_75t_SL,126.252,96.876
reconstruction/sum/g14561,inst,XNOR2x2_ASAP7_75t_SL,126.306,98.226
reconstruction/sum/g14562,inst,XOR2x2_ASAP7_75t_L,125.82,98.496
reconstruction/sum/g14563,inst,XOR2x2_ASAP7_75t_L,125.064,98.496
reconstruction/sum/g14564,inst,OR5x1_ASAP7_75t_SL,51.516,30.186
reconstruction/sum/g14565,inst,OR2x2_ASAP7_75t_R,65.286,48.546
reconstruction/sum/g14566,inst,XNOR2xp5_ASAP7_75t_R,113.778,60.966
reconstruction/sum/blk4x4_pred_output0_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.4,57.726
reconstruction/sum/blk4x4_pred_output0_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,111.618,57.456
reconstruction/sum/blk4x4_pred_output0_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,112.104,60.156
reconstruction/sum/blk4x4_pred_output0_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.778,55.836
reconstruction/sum/blk4x4_pred_output0_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,111.402,59.346
reconstruction/sum/blk4x4_pred_output0_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,111.132,57.996
reconstruction/sum/blk4x4_pred_output0_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,112.212,60.426
reconstruction/sum/blk4x4_pred_output0_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.454,56.916
reconstruction/sum/blk4x4_pred_output1_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.02,56.106
reconstruction/sum/blk4x4_pred_output1_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.56,56.646
reconstruction/sum/blk4x4_pred_output1_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.506,55.026
reconstruction/sum/blk4x4_pred_output1_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.886,53.406
reconstruction/sum/blk4x4_pred_output1_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.776,57.726
reconstruction/sum/blk4x4_pred_output1_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.452,55.836
reconstruction/sum/blk4x4_pred_output1_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.614,58.536
reconstruction/sum/blk4x4_pred_output1_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.832,52.866
reconstruction/sum/blk4x4_pred_output2_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.264,57.456
reconstruction/sum/blk4x4_pred_output2_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,112.05,56.916
reconstruction/sum/blk4x4_pred_output2_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.778,59.886
reconstruction/sum/blk4x4_pred_output2_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.048,55.026
reconstruction/sum/blk4x4_pred_output2_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.048,59.616
reconstruction/sum/blk4x4_pred_output2_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,112.212,59.886
reconstruction/sum/blk4x4_pred_output2_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.778,60.426
reconstruction/sum/blk4x4_pred_output2_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.426,57.186
reconstruction/sum/blk4x4_pred_output3_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.37,53.946
reconstruction/sum/blk4x4_pred_output3_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.072,53.406
reconstruction/sum/blk4x4_pred_output3_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.746,55.296
reconstruction/sum/blk4x4_pred_output3_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.072,52.596
reconstruction/sum/blk4x4_pred_output3_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.882,58.536
reconstruction/sum/blk4x4_pred_output3_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.558,56.646
reconstruction/sum/blk4x4_pred_output3_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.694,58.806
reconstruction/sum/blk4x4_pred_output3_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.692,53.946
reconstruction/sum/blk4x4_pred_output4_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.508,54.756
reconstruction/sum/blk4x4_pred_output4_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.4,55.296
reconstruction/sum/blk4x4_pred_output4_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,111.24,59.616
reconstruction/sum/blk4x4_pred_output4_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.832,57.996
reconstruction/sum/blk4x4_pred_output4_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,110.538,60.156
reconstruction/sum/blk4x4_pred_output4_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,111.888,56.106
reconstruction/sum/blk4x4_pred_output4_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,110.538,59.886
reconstruction/sum/blk4x4_pred_output4_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.4,56.106
reconstruction/sum/blk4x4_pred_output5_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.128,53.676
reconstruction/sum/blk4x4_pred_output5_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.452,52.866
reconstruction/sum/blk4x4_pred_output5_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.048,51.786
reconstruction/sum/blk4x4_pred_output5_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.966,53.946
reconstruction/sum/blk4x4_pred_output5_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.722,57.456
reconstruction/sum/blk4x4_pred_output5_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.182,54.756
reconstruction/sum/blk4x4_pred_output5_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.074,58.806
reconstruction/sum/blk4x4_pred_output5_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.776,52.326
reconstruction/sum/blk4x4_pred_output6_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.67,53.676
reconstruction/sum/blk4x4_pred_output6_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.21,54.486
reconstruction/sum/blk4x4_pred_output6_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.67,60.156
reconstruction/sum/blk4x4_pred_output6_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.02,59.076
reconstruction/sum/blk4x4_pred_output6_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.696,59.346
reconstruction/sum/blk4x4_pred_output6_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,111.996,56.376
reconstruction/sum/blk4x4_pred_output6_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,111.24,58.266
reconstruction/sum/blk4x4_pred_output6_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.426,56.376
reconstruction/sum/blk4x4_pred_output7_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.532,56.106
reconstruction/sum/blk4x4_pred_output7_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.936,57.456
reconstruction/sum/blk4x4_pred_output7_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.018,55.026
reconstruction/sum/blk4x4_pred_output7_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.99,54.216
reconstruction/sum/blk4x4_pred_output7_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.152,58.266
reconstruction/sum/blk4x4_pred_output7_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.854,55.836
reconstruction/sum/blk4x4_pred_output7_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.586,59.076
reconstruction/sum/blk4x4_pred_output7_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.584,53.406
reconstruction/sum/blk4x4_pred_output8_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.156,49.356
reconstruction/sum/blk4x4_pred_output8_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.048,50.166
reconstruction/sum/blk4x4_pred_output8_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.048,48.546
reconstruction/sum/blk4x4_pred_output8_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.452,50.166
reconstruction/sum/blk4x4_pred_output8_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.102,44.766
reconstruction/sum/blk4x4_pred_output8_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.292,50.976
reconstruction/sum/blk4x4_pred_output8_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.94,50.436
reconstruction/sum/blk4x4_pred_output8_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.832,44.496
reconstruction/sum/blk4x4_pred_output9_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.452,52.056
reconstruction/sum/blk4x4_pred_output9_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.83,50.976
reconstruction/sum/blk4x4_pred_output9_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.64,46.926
reconstruction/sum/blk4x4_pred_output9_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.748,51.246
reconstruction/sum/blk4x4_pred_output9_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.856,48.546
reconstruction/sum/blk4x4_pred_output9_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.802,49.896
reconstruction/sum/blk4x4_pred_output9_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.398,50.436
reconstruction/sum/blk4x4_pred_output9_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.26,44.496
reconstruction/sum/blk4x4_pred_output10_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.616,51.516
reconstruction/sum/blk4x4_pred_output10_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.832,52.056
reconstruction/sum/blk4x4_pred_output10_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,114.966,47.736
reconstruction/sum/blk4x4_pred_output10_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.182,51.516
reconstruction/sum/blk4x4_pred_output10_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.262,45.036
reconstruction/sum/blk4x4_pred_output10_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.832,46.926
reconstruction/sum/blk4x4_pred_output10_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,113.832,47.466
reconstruction/sum/blk4x4_pred_output10_reg[7],inst,ASYNC_DFFHx1_ASAP7_75t_SL,115.614,44.766
reconstruction/sum/blk4x4_pred_output11_reg[0],inst,ASYNC_DFFHx1_ASAP7_75t_SL,116.37,51.786
reconstruction/sum/blk4x4_pred_output11_reg[1],inst,ASYNC_DFFHx1_ASAP7_75t_SL,117.018,52.056
reconstruction/sum/blk4x4_pred_output11_reg[2],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.8,46.116
reconstruction/sum/blk4x4_pred_output11_reg[3],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.206,50.706
reconstruction/sum/blk4x4_pred_output11_reg[4],inst,ASYNC_DFFHx1_ASAP7_75t_SL,118.746,47.736
reconstruction/sum/blk4x4_pred_output11_reg[5],inst,ASYNC_DFFHx1_ASAP7_75t_SL,119.016,49.626
reconstruction/sum/blk4x4_pred_output11_reg[6],inst,ASYNC_DFFHx1_ASAP7_75t_SL,119.124,48.546
