Name,Type,Master,Height,Width,isSource,isSink,isNode,Cluster_id,color
inst_77218,inst,FAx1_ASAP7_75t_SL,0.27,0.756,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77219,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77220,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77221,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77222,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77223,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77224,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77225,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77226,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77227,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77228,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77229,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77230,inst,AOI22xp33_ASAP7_75t_L,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77233,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77234,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77236,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77237,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77238,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77240,inst,NAND2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77241,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77242,inst,ASYNC_DFFHx1_ASAP7_75t_SL,0.27,1.404,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77243,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77244,inst,ASYNC_DFFHx1_ASAP7_75t_SL,0.27,1.404,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77245,inst,NOR2xp33_ASAP7_75t_SL,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77246,inst,FAx1_ASAP7_75t_SL,0.27,0.756,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77247,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77248,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77249,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77251,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77252,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77253,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77255,inst,MAJIxp5_ASAP7_75t_R,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77256,inst,NOR2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77257,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77258,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77259,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77260,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77261,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77262,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77263,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77264,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77265,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77266,inst,XNOR2xp5_ASAP7_75t_R,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77267,inst,NOR2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77268,inst,NOR2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77269,inst,OAI22xp33_ASAP7_75t_L,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77270,inst,NAND2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77271,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77272,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77273,inst,OAI322xp33_ASAP7_75t_SL,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77274,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77275,inst,XNOR2xp5_ASAP7_75t_R,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77276,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77277,inst,OAI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77278,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77279,inst,OAI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,25.0,"(np.int64(118), np.int64(186), np.int64(118))"
inst_77280,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77281,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77284,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77285,inst,NAND5xp2_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77286,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77287,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77288,inst,NAND2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77289,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77290,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77291,inst,OAI32xp33_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77292,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77293,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77294,inst,OAI22xp33_ASAP7_75t_L,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77295,inst,OAI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77296,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77297,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77298,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77299,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77300,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77301,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77302,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77303,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77304,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77305,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77306,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77307,inst,A2O1A1Ixp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77308,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77309,inst,ASYNC_DFFHx1_ASAP7_75t_SL,0.27,1.404,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77311,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77312,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77313,inst,OAI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77314,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77315,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77317,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77318,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77319,inst,NOR2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77320,inst,NAND2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77321,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77323,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77324,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77325,inst,NAND2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77326,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77328,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77329,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77330,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77331,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77332,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77333,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77334,inst,NOR2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77335,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77336,inst,NAND2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77338,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77339,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77340,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77341,inst,NAND2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77342,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77343,inst,ASYNC_DFFHx1_ASAP7_75t_SL,0.27,1.404,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77344,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77345,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77346,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77348,inst,NOR2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77349,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,9.0,"(np.int64(50), np.int64(186), np.int64(118))"
inst_77350,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77352,inst,AOI322xp5_ASAP7_75t_SL,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77353,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77356,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77357,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77358,inst,OAI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77359,inst,OAI21xp33_ASAP7_75t_L,0.27,0.27,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77360,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77361,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77362,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77363,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77364,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77365,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77367,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77368,inst,NOR2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77369,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77370,inst,OAI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77371,inst,XNOR2xp5_ASAP7_75t_R,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77372,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77373,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77374,inst,XNOR2xp5_ASAP7_75t_R,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77375,inst,ASYNC_DFFHx1_ASAP7_75t_SL,0.27,1.404,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77376,inst,AOI211xp5_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77379,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77380,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77381,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77382,inst,OAI322xp33_ASAP7_75t_SL,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77383,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77384,inst,XOR2xp5_ASAP7_75t_R,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77385,inst,MAJIxp5_ASAP7_75t_R,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77386,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77387,inst,NOR2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77388,inst,OAI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77389,inst,NAND4xp25_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77391,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77392,inst,NAND2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77393,inst,NAND2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77394,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77395,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77396,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77397,inst,NOR2xp33_ASAP7_75t_R,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77398,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77399,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77400,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77401,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77402,inst,MAJIxp5_ASAP7_75t_R,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77403,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77404,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77405,inst,INVxp67_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77406,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77409,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77411,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77412,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77413,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77415,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77416,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77417,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77418,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,4.0,"(np.int64(50), np.int64(118), np.int64(50))"
inst_77419,inst,AOI221xp5_ASAP7_75t_SL,0.27,0.378,True,True,True,4.0,"(np.int64(50), np.int64(118), np.int64(50))"
inst_77420,inst,NOR2xp33_ASAP7_75t_SL,0.27,0.216,True,True,True,4.0,"(np.int64(50), np.int64(118), np.int64(50))"
inst_77421,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77422,inst,OAI322xp33_ASAP7_75t_SL,0.27,0.486,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77423,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77424,inst,MAJIxp5_ASAP7_75t_R,0.27,0.378,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77425,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77426,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77427,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77431,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77432,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77433,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77434,inst,OAI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77435,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77436,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77437,inst,AOI22xp33_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77439,inst,AOI211xp5_ASAP7_75t_R,0.27,0.324,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77440,inst,NOR2xp33_ASAP7_75t_L,0.27,0.216,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77441,inst,DFFHQNx1_ASAP7_75t_R,0.27,1.08,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
inst_77442,inst,INVxp33_ASAP7_75t_R,0.27,0.162,True,True,True,8.0,"(np.int64(50), np.int64(186), np.int64(50))"
