Source,Sink,Weight,Net
inst_92281,inst_92295,0.166666666667,net_73335
inst_92281,inst_92305,0.166666666667,net_73335
inst_92282,inst_92283,1.0,net_73336
inst_92115,FE_RC_19441_0,1.0,net_73337
inst_91221,FE_OFC12044_net_73340,0.333333333333,net_73340
inst_91221,inst_91257,0.333333333333,net_73340
inst_91221,inst_91526,0.333333333333,net_73340
FE_RC_2188_0,inst_90852,1.0,net_73341
inst_90888,FE_OFC15004_net_73342,1.0,net_73342
inst_90899,FE_OFC4361_net_73343,1.0,net_73343
inst_91189,FE_OFC3260_net_73344,0.333333333333,net_73344
inst_91189,inst_91190,0.333333333333,net_73344
inst_91189,inst_91196,0.333333333333,net_73344
inst_91460,FE_OFC4304_net_73345,0.25,net_73345
inst_91460,FE_RC_20294_0,0.25,net_73345
inst_91460,FE_RC_21771_0,0.25,net_73345
inst_91460,inst_91226,0.25,net_73345
inst_91249,inst_91252,1.0,net_73346
inst_91600,FE_RC_6476_0,0.5,net_73347
inst_91600,inst_91601,0.5,net_73347
inst_92305,FE_RC_20643_0,0.25,net_73348
inst_92305,FE_RC_23543_0,0.25,net_73348
inst_92305,FE_RC_24581_0,0.25,net_73348
inst_92305,FE_RC_6909_0,0.25,net_73348
inst_92283,FE_DBTC564_net_73349,0.5,net_73349
inst_92283,inst_92298,0.5,net_73349
inst_91226,inst_91227,0.25,net_73353
inst_91226,inst_91641,0.25,net_73353
inst_91226,inst_91642,0.25,net_73353
inst_91226,inst_91643,0.25,net_73353
inst_91257,inst_91255,0.2,net_73354
inst_91257,inst_91258,0.2,net_73354
inst_91257,inst_91260,0.2,net_73354
inst_91257,inst_91641,0.2,net_73354
inst_91257,inst_91643,0.2,net_73354
inst_90852,FE_OFC6861_net_73355,0.5,net_73355
inst_90852,inst_90903,0.5,net_73355
FE_OFC15004_net_73342,inst_90896,1.0,net_73356
FE_OFC4361_net_73343,inst_90896,0.5,net_73357
FE_OFC4361_net_73343,inst_90901,0.5,net_73357
inst_91190,inst_91196,1.0,net_73358
FE_OFC4304_net_73345,FE_RC_20294_0,1.0,net_73359
FE_OFC12044_net_73340,FE_RC_21770_0,0.5,net_73360
FE_OFC12044_net_73340,inst_91228,0.5,net_73360
inst_91252,inst_91260,1.0,net_73361
inst_91526,inst_91527,1.0,net_73362
inst_91601,FE_OFC4547_net_73363,1.0,net_73363
FE_RC_2164_0,FE_RC_19443_0,0.25,net_73367
FE_RC_2164_0,FE_RC_6785_0,0.25,net_73367
FE_RC_2164_0,inst_92120,0.25,net_73367
FE_RC_2164_0,inst_92124,0.25,net_73367
FE_RC_2158_0,FE_OFC11837_net_73368,0.5,net_73368
FE_RC_2158_0,inst_91862,0.5,net_73368
FE_OFC6861_net_73355,inst_90903,1.0,net_73369
inst_90896,inst_90901,1.0,net_73370
inst_91196,inst_91223,0.5,net_73371
inst_91196,inst_91231,0.5,net_73371
inst_91255,inst_91258,1.0,net_73373
inst_91260,inst_91259,0.5,net_73374
inst_91260,inst_91262,0.5,net_73374
inst_91527,FE_RC_17300_0,0.5,net_73375
inst_91527,inst_91530,0.5,net_73375
FE_OFC4547_net_73363,FE_RC_6476_0,0.5,net_73376
FE_OFC4547_net_73363,inst_91608,0.5,net_73376
inst_92289,FE_RC_20641_0,0.25,net_73377
inst_92289,FE_RC_23543_0,0.25,net_73377
inst_92289,inst_92295,0.25,net_73377
inst_92289,inst_92308,0.25,net_73377
inst_92288,FE_RC_20645_0,0.333333333333,net_73378
inst_92288,inst_92295,0.333333333333,net_73378
inst_92288,inst_92298,0.333333333333,net_73378
inst_92120,FE_RC_19441_0,0.5,net_73380
inst_92120,FE_RC_6785_0,0.5,net_73380
FE_OFC11837_net_73368,inst_91862,1.0,net_73382
inst_90901,FE_OFC4469_net_73383,0.5,net_73383
inst_90901,inst_90903,0.5,net_73383
inst_91258,inst_91259,0.5,net_73385
inst_91258,inst_91262,0.5,net_73385
inst_91530,inst_91537,1.0,net_73386
FE_RC_17300_0,inst_91534,1.0,net_73387
inst_92295,FE_RC_20645_0,0.333333333333,net_73388
inst_92295,inst_92298,0.333333333333,net_73388
inst_92295,inst_92302,0.333333333333,net_73388
FE_RC_19441_0,FE_RC_6784_0,1.0,net_73389
inst_90903,inst_90904,0.333333333333,net_73391
inst_90903,inst_90906,0.333333333333,net_73391
inst_90903,inst_90923,0.333333333333,net_73391
FE_OFC4469_net_73383,inst_90904,0.5,net_73392
FE_OFC4469_net_73383,inst_90906,0.5,net_73392
inst_91223,FE_OFC11771_net_73393,0.333333333333,net_73393
inst_91223,FE_RC_21771_0,0.333333333333,net_73393
inst_91223,inst_91228,0.333333333333,net_73393
inst_91231,FE_RC_20294_0,0.333333333333,net_73394
inst_91231,FE_RC_21770_0,0.333333333333,net_73394
inst_91231,FE_RC_21771_0,0.333333333333,net_73394
inst_91259,inst_91262,1.0,net_73395
FE_RC_17299_0,FE_OFC3065_net_73396,0.166666666667,net_73396
FE_RC_17299_0,FE_RC_2251_0,0.166666666667,net_73396
FE_RC_17299_0,FE_RC_2307_0,0.166666666667,net_73396
FE_RC_17299_0,FE_RC_6475_0,0.166666666667,net_73396
FE_RC_17299_0,inst_91612,0.166666666667,net_73396
FE_RC_17299_0,inst_91665,0.166666666667,net_73396
inst_92298,FE_OFC11792_net_73397,0.5,net_73397
inst_92298,inst_92302,0.5,net_73397
FE_RC_6784_0,FE_OCPC17858_net_73398,0.25,net_73398
FE_RC_6784_0,inst_92126,0.25,net_73398
FE_RC_6784_0,inst_92153,0.25,net_73398
inst_91862,inst_91865,1.0,net_73399
FE_OFC11771_net_73393,inst_91239,0.25,net_73400
FE_OFC11771_net_73393,inst_91268,0.25,net_73400
FE_OFC11771_net_73393,inst_91641,0.25,net_73400
FE_OFC11771_net_73393,inst_91643,0.25,net_73400
inst_90904,inst_90906,1.0,net_73401
inst_90923,inst_90921,0.5,net_73402
inst_90923,inst_90924,0.5,net_73402
inst_91262,FE_OFC6713_net_73404,0.333333333333,net_73404
inst_91262,inst_91264,0.333333333333,net_73404
inst_91262,inst_91265,0.333333333333,net_73404
FE_RC_6475_0,FE_RC_20257_0,0.333333333333,net_73405
FE_RC_6475_0,FE_RC_6248_0,0.333333333333,net_73405
FE_RC_6475_0,inst_91569,0.333333333333,net_73405
FE_OFC3065_net_73396,FE_RC_2251_0,0.5,net_73406
FE_OFC3065_net_73396,inst_91534,0.5,net_73406
FE_OFC11792_net_73397,FE_RC_24581_0,0.5,net_73407
FE_OFC11792_net_73397,inst_92314,0.5,net_73407
inst_92302,FE_OFC6937_net_73408,1.0,net_73408
inst_91865,FE_OFC2916_net_73410,1.0,net_73410
inst_90921,FE_OFC14552_net_73411,0.5,net_73411
inst_90921,inst_90922,0.5,net_73411
FE_RC_21770_0,inst_91227,0.5,net_73412
FE_RC_21770_0,inst_91228,0.5,net_73412
inst_91264,inst_91265,1.0,net_73413
FE_OFC6713_net_73404,inst_91265,1.0,net_73414
inst_91534,inst_91537,1.0,net_73416
inst_91569,FE_RC_6248_0,0.5,net_73417
inst_91569,inst_91591,0.5,net_73417
inst_92124,inst_92126,0.5,net_73421
inst_92124,inst_92153,0.5,net_73421
inst_90922,inst_90924,1.0,net_73424
FE_OFC14552_net_73411,inst_90926,1.0,net_73425
inst_91227,FE_OFC2994_net_73426,0.5,net_73426
inst_91227,inst_91228,0.5,net_73426
inst_91537,FE_RC_2251_0,1.0,net_73428
FE_RC_6248_0,inst_91573,0.5,net_73429
FE_RC_6248_0,inst_91578,0.5,net_73429
inst_92126,inst_92153,1.0,net_73430
inst_91868,FE_OFC3064_net_73431,0.5,net_73431
inst_91868,inst_91942,0.5,net_73431
FE_OFC2994_net_73426,inst_91239,0.25,net_73432
FE_OFC2994_net_73426,inst_91268,0.25,net_73432
FE_OFC2994_net_73426,inst_91641,0.25,net_73432
FE_OFC2994_net_73426,inst_91643,0.25,net_73432
inst_90924,inst_90926,1.0,net_73433
inst_91228,FE_RC_20293_0,1.0,net_73434
inst_91573,inst_91578,1.0,net_73436
inst_92153,inst_92155,1.0,net_73437
inst_91268,FE_OFC3287_net_73438,0.333333333333,net_73438
inst_91268,inst_91269,0.333333333333,net_73438
inst_91268,inst_91637,0.333333333333,net_73438
inst_91643,inst_91632,0.2,net_73440
inst_91643,inst_91636,0.2,net_73440
inst_91643,inst_91641,0.2,net_73440
inst_91643,inst_91642,0.2,net_73440
inst_91643,inst_91644,0.2,net_73440
inst_91578,FE_RC_16097_0,1.0,net_73443
inst_92155,FE_OFC3289_net_73444,0.125,net_73444
inst_92155,FE_RC_18815_0,0.125,net_73444
inst_92155,FE_RC_19762_0,0.125,net_73444
inst_92155,FE_RC_29580_0,0.125,net_73444
inst_92155,inst_92087,0.125,net_73444
inst_92155,inst_92147,0.125,net_73444
inst_92155,inst_92148,0.125,net_73444
inst_92155,inst_92152,0.125,net_73444
FE_RC_20293_0,inst_91239,0.333333333333,net_73445
FE_RC_20293_0,inst_91265,0.333333333333,net_73445
FE_RC_20293_0,inst_91633,0.333333333333,net_73445
FE_OFC3289_net_73444,FE_RC_18814_0,0.25,net_73449
FE_OFC3289_net_73444,inst_92087,0.25,net_73449
FE_OFC3289_net_73444,inst_92148,0.25,net_73449
FE_OFC3289_net_73444,inst_92152,0.25,net_73449
inst_91921,inst_91929,1.0,net_73450
inst_91937,inst_91936,0.5,net_73451
inst_91937,inst_91938,0.5,net_73451
FE_RC_24581_0,FE_RC_20642_0,0.2,net_73452
FE_RC_24581_0,FE_RC_20646_0,0.2,net_73452
FE_RC_24581_0,inst_92246,0.2,net_73452
FE_RC_24581_0,inst_92247,0.2,net_73452
FE_RC_24581_0,inst_92249,0.2,net_73452
inst_91265,inst_91267,1.0,net_73453
FE_RC_16097_0,inst_91591,0.5,net_73455
FE_RC_16097_0,inst_91612,0.5,net_73455
inst_92087,inst_91962,0.5,net_73457
inst_92087,inst_92088,0.5,net_73457
inst_92148,FE_RC_18815_0,1.0,net_73459
FE_RC_20646_0,inst_92217,0.5,net_73460
FE_RC_20646_0,inst_92307,0.5,net_73460
inst_91267,inst_91269,0.5,net_73461
inst_91267,inst_91633,0.5,net_73461
inst_91591,FE_RC_20258_0,1.0,net_73462
FE_RC_23588_0,FE_OFC7375_net_73463,0.25,net_73463
FE_RC_23588_0,FE_RC_15515_0,0.25,net_73463
FE_RC_23588_0,FE_RC_23357_0,0.25,net_73463
FE_RC_23588_0,inst_91562,0.25,net_73463
inst_92088,inst_92075,0.5,net_73465
inst_92088,inst_92089,0.5,net_73465
inst_91931,inst_91932,0.25,net_73466
inst_91931,inst_91933,0.25,net_73466
inst_91931,inst_91936,0.25,net_73466
inst_91931,inst_91939,0.25,net_73466
inst_92224,inst_92226,1.0,net_73467
inst_91930,FE_RC_23564_0,0.5,net_73468
inst_91930,inst_91932,0.5,net_73468
FE_RC_20641_0,FE_RC_2271_0,0.25,net_73469
FE_RC_20641_0,FE_RC_23543_0,0.25,net_73469
FE_RC_20641_0,inst_92232,0.25,net_73469
FE_RC_20641_0,inst_92308,0.25,net_73469
inst_92217,inst_92230,1.0,net_73470
inst_92307,inst_92308,1.0,net_73471
FE_RC_20258_0,inst_91606,1.0,net_73472
FE_OFC7375_net_73463,inst_91612,0.333333333333,net_73473
FE_OFC7375_net_73463,inst_91645,0.333333333333,net_73473
FE_OFC7375_net_73463,inst_91646,0.333333333333,net_73473
inst_91562,FE_RC_15981_0,0.333333333333,net_73474
inst_91562,FE_RC_15986_0,0.333333333333,net_73474
inst_91562,FE_RC_23356_0,0.333333333333,net_73474
inst_91932,inst_91933,1.0,net_73476
inst_92226,FE_OFC7046_net_73477,0.5,net_73477
inst_92226,inst_92227,0.5,net_73477
FE_RC_23543_0,FE_RC_2271_0,0.25,net_73478
FE_RC_23543_0,inst_92244,0.25,net_73478
FE_RC_23543_0,inst_92308,0.25,net_73478
FE_RC_23543_0,inst_92310,0.25,net_73478
inst_92232,inst_92233,1.0,net_73479
inst_91636,inst_91632,0.5,net_73480
inst_91636,inst_91637,0.5,net_73480
inst_91612,FE_RC_2348_0,0.5,net_73482
inst_91612,inst_91609,0.5,net_73482
inst_92147,inst_92151,1.0,net_73483
inst_91933,inst_91935,1.0,net_73484
FE_OFC7046_net_73477,inst_92227,0.5,net_73485
FE_OFC7046_net_73477,inst_92230,0.5,net_73485
inst_92244,inst_92246,1.0,net_73486
inst_92308,inst_92310,1.0,net_73487
FE_RC_2271_0,inst_92314,1.0,net_73488
inst_91637,FE_RC_18616_0,1.0,net_73489
FE_RC_20257_0,FE_OCPC17679_net_73490,0.25,net_73490
FE_RC_20257_0,FE_RC_15515_0,0.25,net_73490
FE_RC_20257_0,FE_RC_23357_0,0.25,net_73490
FE_RC_20257_0,inst_91665,0.25,net_73490
inst_91609,FE_RC_6719_0,1.0,net_73492
inst_92151,FE_RC_18814_0,0.333333333333,net_73493
inst_92151,FE_RC_19763_0,0.333333333333,net_73493
inst_92151,inst_92152,0.333333333333,net_73493
inst_91935,inst_91936,0.5,net_73494
inst_91935,inst_91939,0.5,net_73494
inst_92227,inst_92230,1.0,net_73495
inst_92310,inst_92238,0.5,net_73496
inst_92310,inst_92314,0.5,net_73496
FE_RC_18616_0,inst_91632,0.333333333333,net_73497
FE_RC_18616_0,inst_91641,0.333333333333,net_73497
FE_RC_18616_0,inst_91642,0.333333333333,net_73497
FE_OCPC17679_net_73490,inst_91565,1.0,net_73498
inst_91606,inst_91608,0.5,net_73499
inst_91606,inst_91622,0.5,net_73499
inst_91665,FE_RC_2307_0,1.0,net_73500
FE_RC_18813_0,FE_RC_19762_0,0.333333333333,net_73501
FE_RC_18813_0,FE_RC_19763_0,0.333333333333,net_73501
FE_RC_18813_0,inst_92152,0.333333333333,net_73501
inst_91936,inst_91938,1.0,net_73502
inst_92230,inst_92233,1.0,net_73503
inst_92314,FE_OFC6692_net_73504,0.5,net_73504
inst_92314,inst_92238,0.5,net_73504
inst_91641,inst_91642,0.5,net_73505
inst_91641,inst_91649,0.5,net_73505
inst_91565,FE_OFC3302_net_73506,0.333333333333,net_73506
inst_91565,FE_RC_23356_0,0.333333333333,net_73506
inst_91565,FE_RC_5885_0,0.333333333333,net_73506
inst_91622,inst_91623,1.0,net_73507
inst_91608,FE_RC_6718_0,1.0,net_73508
inst_92152,FE_RC_19762_0,0.5,net_73510
inst_92152,FE_RC_29581_0,0.5,net_73510
FE_RC_19763_0,FE_RC_29582_0,1.0,net_73511
inst_91938,inst_91939,1.0,net_73512
inst_92233,inst_85454,0.25,net_73513
inst_92233,inst_92215,0.25,net_73513
inst_92233,inst_92237,0.25,net_73513
inst_92233,inst_92238,0.25,net_73513
FE_OFC6692_net_73504,inst_92238,1.0,net_73514
inst_91642,inst_91644,0.5,net_73515
inst_91642,inst_91649,0.5,net_73515
FE_OFC3302_net_73506,FE_RC_5885_0,1.0,net_73516
FE_RC_23356_0,FE_RC_5884_0,1.0,net_73518
FE_RC_19762_0,FE_RC_29580_0,0.5,net_73519
FE_RC_19762_0,FE_RC_29584_0,0.5,net_73519
inst_92237,inst_92238,1.0,net_73523
inst_91644,FE_OFC3841_net_73524,1.0,net_73524
FE_RC_2307_0,inst_91667,1.0,net_73525
FE_RC_29584_0,inst_92128,1.0,net_73527
FE_OFC3841_net_73524,inst_91650,1.0,net_73530
inst_91667,FE_OFC7181_net_73531,0.5,net_73531
inst_91667,inst_91653,0.5,net_73531
FE_RC_15984_0,FE_RC_2348_0,0.5,net_73532
FE_RC_15984_0,inst_91568,0.5,net_73532
FE_RC_29580_0,inst_91962,0.5,net_73533
FE_RC_29580_0,inst_92075,0.5,net_73533
FE_RC_2297_0,FE_RC_2306_0,0.5,net_73535
FE_RC_2297_0,FE_RC_23565_0,0.5,net_73535
FE_OFC7181_net_73531,FE_RC_2387_0,0.25,net_73536
FE_OFC7181_net_73531,FE_RC_6728_0,0.25,net_73536
FE_OFC7181_net_73531,FE_RC_6730_0,0.25,net_73536
FE_OFC7181_net_73531,FE_RC_6736_0,0.25,net_73536
FE_RC_15978_0,FE_RC_2348_0,0.333333333333,net_73537
FE_RC_15978_0,inst_91645,0.333333333333,net_73537
FE_RC_15978_0,inst_91646,0.333333333333,net_73537
inst_92075,FE_OFC3777_net_73538,0.5,net_73538
inst_92075,inst_91962,0.5,net_73538
FE_RC_2306_0,FE_RC_23564_0,0.333333333333,net_73539
FE_RC_2306_0,FE_RC_23565_0,0.333333333333,net_73539
FE_RC_2306_0,inst_91954,0.333333333333,net_73539
inst_91645,inst_91646,1.0,net_73541
FE_OFC3777_net_73538,inst_91960,0.5,net_73542
FE_OFC3777_net_73538,inst_92079,0.5,net_73542
FE_RC_2348_0,FE_RC_6719_0,0.5,net_73544
FE_RC_2348_0,inst_91620,0.5,net_73544
inst_91646,FE_OFC14376_net_73545,0.2,net_73545
inst_91646,FE_RC_6726_0,0.2,net_73545
inst_91646,FE_RC_6731_0,0.2,net_73545
inst_91646,FE_RC_6734_0,0.2,net_73545
inst_91646,inst_91650,0.2,net_73545
inst_92079,FE_OFC11316_net_73546,0.333333333333,net_73546
inst_92079,FE_RC_29754_0,0.333333333333,net_73546
inst_92079,inst_91954,0.333333333333,net_73546
inst_91960,inst_91961,0.5,net_73547
inst_91960,inst_91963,0.5,net_73547
inst_92238,FE_OFC7147_net_73549,0.5,net_73549
inst_92238,inst_92240,0.5,net_73549
inst_91620,FE_RC_6718_0,1.0,net_73550
FE_RC_6726_0,FE_OFC5068_net_73551,0.5,net_73551
FE_RC_6726_0,FE_RC_2387_0,0.5,net_73551
FE_RC_6731_0,inst_91658,1.0,net_73553
inst_91961,inst_91963,1.0,net_73554
FE_OFC11316_net_73546,inst_92089,1.0,net_73555
inst_92240,FE_RC_26154_0,1.0,net_73557
FE_OFC7147_net_73549,FE_RC_26151_0,0.5,net_73558
FE_OFC7147_net_73549,FE_RC_26153_0,0.5,net_73558
FE_RC_6718_0,FE_OFC3105_net_73559,0.5,net_73559
FE_RC_6718_0,inst_91623,0.5,net_73559
inst_91632,inst_91649,0.5,net_73560
inst_91632,inst_91650,0.5,net_73560
inst_92089,FE_OFC3538_net_73561,0.333333333333,net_73561
inst_92089,FE_RC_29752_0,0.333333333333,net_73561
inst_92089,inst_91954,0.333333333333,net_73561
inst_91963,FE_RC_23563_0,0.333333333333,net_73562
inst_91963,FE_RC_29753_0,0.333333333333,net_73562
inst_91963,inst_91965,0.333333333333,net_73562
inst_91623,inst_67392,0.111111111111,net_73564
inst_91623,inst_91463,0.111111111111,net_73564
inst_91623,inst_91624,0.111111111111,net_73564
inst_91623,inst_91653,0.111111111111,net_73564
inst_91623,inst_91654,0.111111111111,net_73564
inst_91623,inst_91656,0.111111111111,net_73564
inst_91623,inst_91658,0.111111111111,net_73564
inst_91623,inst_91659,0.111111111111,net_73564
inst_91649,FE_OFC11118_net_73565,0.25,net_73565
inst_91649,FE_RC_2387_0,0.25,net_73565
inst_91649,inst_91462,0.25,net_73565
inst_91649,inst_91650,0.25,net_73565
inst_91965,FE_RC_23563_0,0.333333333333,net_73567
inst_91965,FE_RC_29294_0,0.333333333333,net_73567
inst_91965,inst_91968,0.333333333333,net_73567
inst_91624,inst_91653,0.5,net_73568
inst_91624,inst_91654,0.5,net_73568
FE_OFC11118_net_73565,inst_91658,1.0,net_73569
inst_91650,inst_91658,1.0,net_73570
FE_RC_29297_0,inst_91968,1.0,net_73571
inst_91654,inst_91653,0.333333333333,net_73573
inst_91654,inst_91656,0.333333333333,net_73573
inst_91654,inst_91659,0.333333333333,net_73573
FE_OFC11477_net_126935,FE_RC_6908_0,1.0,net_73575
inst_91653,inst_91656,1.0,net_73577
FE_RC_29751_0,FE_OFC5061_net_73578,0.5,net_73578
FE_RC_29751_0,inst_91969,0.5,net_73578
FE_RC_6908_0,FE_RC_26155_0,0.25,net_73579
FE_RC_6908_0,inst_92246,0.25,net_73579
FE_RC_6908_0,inst_92247,0.25,net_73579
FE_RC_6908_0,inst_92249,0.25,net_73579
inst_91656,inst_91659,1.0,net_73580
FE_OFC5061_net_73578,inst_91968,1.0,net_73581
inst_92246,FE_RC_26153_0,0.333333333333,net_73582
inst_92246,inst_92247,0.333333333333,net_73582
inst_92246,inst_92249,0.333333333333,net_73582
inst_91658,inst_91659,1.0,net_73583
inst_91968,inst_91972,1.0,net_73584
inst_92247,FE_RC_26151_0,0.5,net_73585
inst_92247,inst_92249,0.5,net_73585
inst_92249,FE_RC_26151_0,1.0,net_73588
inst_92319,FE_OFC5376_net_73590,0.5,net_73590
inst_92319,FE_RC_1864_0,0.5,net_73590
inst_92318,FE_RC_16100_0,0.125,net_73591
inst_92318,inst_91553,0.125,net_73591
inst_92318,inst_91557,0.125,net_73591
inst_92318,inst_91558,0.125,net_73591
inst_92318,inst_91569,0.125,net_73591
inst_92318,inst_91577,0.125,net_73591
inst_92318,inst_91628,0.125,net_73591
inst_92318,inst_91808,0.125,net_73591
inst_92317,FE_OFC5517_net_73592,0.5,net_73592
inst_92317,inst_91841,0.5,net_73592
inst_92316,inst_90966,1.0,net_73593
inst_92562,FE_RC_16946_0,0.25,net_73594
inst_92562,FE_RC_24422_0,0.25,net_73594
inst_92562,FE_RC_27379_0,0.25,net_73594
inst_92562,inst_80403,0.25,net_73594
inst_92561,FE_RC_24422_0,0.25,net_73595
inst_92561,FE_RC_2942_0,0.25,net_73595
inst_92561,FE_RC_4132_0,0.25,net_73595
inst_92561,inst_80398,0.25,net_73595
inst_92560,FE_RC_2942_0,0.25,net_73596
inst_92560,FE_RC_4132_0,0.25,net_73596
inst_92560,FE_RC_7265_0,0.25,net_73596
inst_92560,inst_80398,0.25,net_73596
inst_92559,FE_RC_2941_0,0.25,net_73597
inst_92559,FE_RC_4132_0,0.25,net_73597
inst_92559,FE_RC_7265_0,0.25,net_73597
inst_92559,inst_80398,0.25,net_73597
inst_92558,FE_OFC5424_net_73598,0.166666666667,net_73598
inst_92558,FE_RC_24283_0,0.166666666667,net_73598
inst_92558,FE_RC_24283_0_dup,0.166666666667,net_73598
inst_92558,FE_RC_7222_0,0.166666666667,net_73598
inst_92558,FE_RC_8911_0,0.166666666667,net_73598
inst_92558,inst_78423,0.166666666667,net_73598
inst_92557,FE_OFC5467_net_73599,0.2,net_73599
inst_92557,FE_RC_7891_0,0.2,net_73599
inst_92557,FE_RC_7891_0_dup,0.2,net_73599
inst_92557,inst_78963,0.2,net_73599
inst_92557,inst_80514,0.2,net_73599
inst_92556,FE_RC_18598_0,0.2,net_73600
inst_92556,FE_RC_18598_0_dup,0.2,net_73600
inst_92556,FE_RC_3244_0,0.2,net_73600
inst_92556,FE_RC_7539_0,0.2,net_73600
inst_92556,inst_78963,0.2,net_73600
inst_92555,FE_RC_17207_0,0.2,net_73601
inst_92555,FE_RC_17208_0,0.2,net_73601
inst_92555,FE_RC_20255_0,0.2,net_73601
inst_92555,inst_80915,0.2,net_73601
inst_92555,inst_80917,0.2,net_73601
inst_92554,FE_RC_17207_0,0.2,net_73602
inst_92554,FE_RC_17208_0,0.2,net_73602
inst_92554,FE_RC_30081_0,0.2,net_73602
inst_92554,inst_80915,0.2,net_73602
inst_92554,inst_80916,0.2,net_73602
inst_92553,FE_DBTC2089_net_73603,0.333333333333,net_73603
inst_92553,FE_RC_10387_0,0.333333333333,net_73603
inst_92553,inst_80840,0.333333333333,net_73603
inst_92552,FE_RC_10387_0,0.25,net_73604
inst_92552,FE_RC_30040_0,0.25,net_73604
inst_92552,inst_81900,0.25,net_73604
inst_92552,inst_81902,0.25,net_73604
inst_92551,FE_RC_3265_0_dup,0.25,net_73605
inst_92551,FE_RC_3265_0_dup1,0.25,net_73605
inst_92551,FE_RC_9735_0,0.25,net_73605
inst_92551,inst_82444,0.25,net_73605
inst_92550,FE_RC_16416_0,0.5,net_73606
inst_92550,FE_RC_23046_0,0.5,net_73606
inst_92549,FE_RC_16417_0,0.333333333333,net_73607
inst_92549,FE_RC_16418_0,0.333333333333,net_73607
inst_92549,FE_RC_23046_0,0.333333333333,net_73607
inst_92548,FE_RC_11817_0,0.25,net_73608
inst_92548,FE_RC_11820_0,0.25,net_73608
inst_92548,inst_81900,0.25,net_73608
inst_92548,inst_81902,0.25,net_73608
inst_92547,FE_RC_11818_0,0.333333333333,net_73609
inst_92547,inst_81900,0.333333333333,net_73609
inst_92547,inst_81902,0.333333333333,net_73609
inst_92546,FE_RC_17890_0,0.333333333333,net_73610
inst_92546,FE_RC_4256_0,0.333333333333,net_73610
inst_92546,inst_81801,0.333333333333,net_73610
inst_92545,FE_RC_17893_0,0.333333333333,net_73611
inst_92545,FE_RC_4255_0,0.333333333333,net_73611
inst_92545,inst_81801,0.333333333333,net_73611
inst_92544,FE_RC_17892_0,0.333333333333,net_73612
inst_92544,FE_RC_4255_0,0.333333333333,net_73612
inst_92544,inst_81801,0.333333333333,net_73612
inst_92543,inst_81453,0.333333333333,net_73613
inst_92543,inst_81455,0.333333333333,net_73613
inst_92543,inst_81457,0.333333333333,net_73613
inst_92542,inst_82282,0.333333333333,net_73614
inst_92542,inst_82284,0.333333333333,net_73614
inst_92542,inst_82285,0.333333333333,net_73614
inst_92541,inst_82282,0.333333333333,net_73615
inst_92541,inst_82284,0.333333333333,net_73615
inst_92541,inst_82285,0.333333333333,net_73615
inst_92540,inst_82282,0.333333333333,net_73616
inst_92540,inst_82284,0.333333333333,net_73616
inst_92540,inst_82285,0.333333333333,net_73616
inst_92539,FE_OFC13707_net_73617,0.0714285714286,net_73617
inst_92539,FE_RC_10367_0,0.0714285714286,net_73617
inst_92539,FE_RC_15770_0,0.0714285714286,net_73617
inst_92539,FE_RC_18811_0,0.0714285714286,net_73617
inst_92539,FE_RC_21481_0,0.0714285714286,net_73617
inst_92539,FE_RC_23088_0,0.0714285714286,net_73617
inst_92539,FE_RC_9089_0,0.0714285714286,net_73617
inst_92539,inst_78963,0.0714285714286,net_73617
inst_92539,inst_80500,0.0714285714286,net_73617
inst_92539,inst_80511,0.0714285714286,net_73617
inst_92539,inst_81366,0.0714285714286,net_73617
inst_92539,inst_81967,0.0714285714286,net_73617
inst_92539,inst_81969,0.0714285714286,net_73617
inst_92539,inst_82119,0.0714285714286,net_73617
inst_92538,FE_OCPC16305_net_73618,0.333333333333,net_73618
inst_92538,FE_RC_27229_0,0.333333333333,net_73618
inst_92538,inst_80437,0.333333333333,net_73618
inst_92537,FE_RC_27004_0,0.333333333333,net_73619
inst_92537,inst_80062,0.333333333333,net_73619
inst_92537,inst_80130,0.333333333333,net_73619
inst_92536,FE_RC_27005_0,0.333333333333,net_73620
inst_92536,FE_RC_27391_0,0.333333333333,net_73620
inst_92536,inst_80124,0.333333333333,net_73620
inst_92535,FE_RC_27004_0,0.333333333333,net_73621
inst_92535,inst_80062,0.333333333333,net_73621
inst_92535,inst_80124,0.333333333333,net_73621
inst_92534,FE_RC_27005_0,0.333333333333,net_73622
inst_92534,FE_RC_27391_0,0.333333333333,net_73622
inst_92534,inst_80124,0.333333333333,net_73622
inst_92533,FE_RC_27004_0,0.333333333333,net_73623
inst_92533,FE_RC_27389_0,0.333333333333,net_73623
inst_92533,inst_80124,0.333333333333,net_73623
inst_92532,FE_OFC15635_net_73624,0.5,net_73624
inst_92532,FE_RC_20595_0,0.5,net_73624
inst_92531,FE_RC_20910_0,0.25,net_73625
inst_92531,FE_RC_27309_0,0.25,net_73625
inst_92531,FE_RC_4027_0,0.25,net_73625
inst_92531,inst_80535,0.25,net_73625
inst_92530,FE_RC_24587_0,0.333333333333,net_73626
inst_92530,FE_RC_30312_0,0.333333333333,net_73626
inst_92530,FE_RC_4027_0,0.333333333333,net_73626
inst_92529,FE_RC_24588_0,0.333333333333,net_73627
inst_92529,FE_RC_30311_0,0.333333333333,net_73627
inst_92529,FE_RC_4028_0,0.333333333333,net_73627
